アイテム名,コード,リテール分類コード,企業コード,企業名,営業月,対象年月日,対象年月日 (コピー),店舗コード,店舗名,店舗設定名,表示コード,Vポイント値引き額(税込み),Vポイント値引額(標準税率分/税込),Vポイント値引額(軽減税率分/税込),値引金額,売上数量,売上金額,売上金額(Vポイント値引き前),売上金額(標準税率分/税抜),売上金額(軽減税率分/税抜),客数,買取数
金券販売名称２２,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称２２,397,0,0,0,0,0,0,0,0,0,0,0
金券販売名称２３,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称２３,398,0,0,0,0,0,0,0,0,0,0,0
金券販売名称２４,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称２４,399,0,0,0,0,0,0,0,0,0,0,0
金券販売名称２５,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称２５,400,0,0,0,0,0,0,0,0,0,0,0
金券販売名称２６,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称２６,401,0,0,0,0,0,0,0,0,0,0,0
金券販売名称２７,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称２７,402,0,0,0,0,0,0,0,0,0,0,0
金券販売名称２８,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称２８,403,0,0,0,0,0,0,0,0,0,0,0
金券販売名称２９,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称２９,404,0,0,0,0,0,0,0,0,0,0,0
金券販売名称３０,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称３０,405,0,0,0,0,0,0,0,0,0,0,0
金券販売名称３１,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称３１,406,0,0,0,0,0,0,0,0,0,0,0
金券販売名称３２,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称３２,407,0,0,0,0,0,0,0,0,0,0,0
金券販売名称３３,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称３３,408,0,0,0,0,0,0,0,0,0,0,0
金券販売名称３４,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称３４,409,0,0,0,0,0,0,0,0,0,0,0
金券販売名称３５,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称３５,410,0,0,0,0,0,0,0,0,0,0,0
金券販売名称３６,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称３６,411,0,0,0,0,0,0,0,0,0,0,0
金券販売名称３７,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称３７,412,0,0,0,0,0,0,0,0,0,0,0
金券販売名称３８,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称３８,413,0,0,0,0,0,0,0,0,0,0,0
金券販売名称３９,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称３９,414,0,0,0,0,0,0,0,0,0,0,0
金券販売名称４０,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称４０,415,0,0,0,0,0,0,0,0,0,0,0
金券販売名称４１,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称４１,416,0,0,0,0,0,0,0,0,0,0,0
金券販売名称４２,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称４２,417,0,0,0,0,0,0,0,0,0,0,0
金券販売名称４３,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称４３,418,0,0,0,0,0,0,0,0,0,0,0
金券販売名称４４,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称４４,419,0,0,0,0,0,0,0,0,0,0,0
金券販売名称４５,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称４５,420,0,0,0,0,0,0,0,0,0,0,0
金券販売名称４６,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称４６,421,0,0,0,0,0,0,0,0,0,0,0
金券販売名称４７,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称４７,422,0,0,0,0,0,0,0,0,0,0,0
金券販売名称４８,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称４８,423,0,0,0,0,0,0,0,0,0,0,0
金券販売名称４９,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称４９,424,0,0,0,0,0,0,0,0,0,0,0
金券販売名称５０,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券販売名称５０,425,0,0,0,0,0,0,0,0,0,0,0
金券販売イレギュラー,2.01E+12,8,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,,9999,0,0,0,0,0,0,0,0,0,0,0
金券受取名称０１,1,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,図書券１００円,426,0,0,0,0,2,200,0,0,0,0,0
金券受取名称０２,2,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,図書券５００円,427,0,0,0,0,6,3000,0,0,0,0,0
金券受取名称０３,3,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,図書カード,428,0,0,0,0,0,26322,0,0,0,0,0
金券受取名称０４,4,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券,429,0,0,0,0,1,1000,0,0,0,0,0
金券受取名称０５,5,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,ＱＵＯカード,430,0,0,0,0,0,14367,0,0,0,0,0
金券受取名称０６,6,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,ＪＣＢギフト券,431,0,0,0,0,0,19967,0,0,0,0,0
金券受取名称０７,7,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,ＶＩＳＡギフト券,432,0,0,0,0,0,18285,0,0,0,0,0
金券受取名称０８,8,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,ダイナースギフト券,433,0,0,0,0,11,11000,0,0,0,0,0
金券受取名称０９,9,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,その他金券,434,0,0,0,0,0,0,0,0,0,0,0
金券受取名称１０,10,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称１０,435,0,0,0,0,0,0,0,0,0,0,0
金券受取名称１１,11,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称１１,436,0,0,0,0,0,0,0,0,0,0,0
金券受取名称１２,12,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称１２,437,0,0,0,0,0,11714,0,0,0,0,0
金券受取名称１３,13,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称１３,438,0,0,0,0,0,0,0,0,0,0,0
金券受取名称１４,14,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称１４,439,0,0,0,0,0,0,0,0,0,0,0
金券受取名称１５,15,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称１５,440,0,0,0,0,0,0,0,0,0,0,0
ＪＣＢ　ＰＲＥＭＯ,16,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,ＪＣＢ　ＰＲＥＭＯ,441,0,0,0,0,0,0,0,0,0,0,0
金券受取名称１７,17,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称１７,442,0,0,0,0,0,49016,0,0,0,0,0
金券受取名称１８,18,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称１８,443,0,0,0,0,0,47489,0,0,0,0,0
金券受取名称１９,19,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称１９,444,0,0,0,0,0,21258,0,0,0,0,0
金券受取名称２０,20,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称２０,445,0,0,0,0,0,0,0,0,0,0,0
金券受取名称２１,21,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称２１,446,0,0,0,0,0,0,0,0,0,0,0
金券受取名称２２,22,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称２２,447,0,0,0,0,0,0,0,0,0,0,0
金券受取名称２３,23,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称２３,448,0,0,0,0,0,0,0,0,0,0,0
金券受取名称２４,24,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称２４,449,0,0,0,0,0,0,0,0,0,0,0
金券受取名称２５,25,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称２５,450,0,0,0,0,0,0,0,0,0,0,0
金券受取名称２６,26,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称２６,451,0,0,0,0,0,0,0,0,0,0,0
金券受取名称２７,27,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称２７,452,0,0,0,0,0,0,0,0,0,0,0
金券受取名称２８,28,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称２８,453,0,0,0,0,0,0,0,0,0,0,0
金券受取名称２９,29,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称２９,454,0,0,0,0,0,0,0,0,0,0,0
金券受取名称３０,30,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,金券受取名称３０,455,0,0,0,0,0,0,0,0,0,0,0
金券受取名称３1,31,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,,9999,0,0,0,0,0,0,0,0,0,0,0
金券受取名称３2,32,9,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,,9999,0,0,0,0,4,52,0,0,0,0,0
株式会社アプラス,9681,10,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,株式会社アプラス,456,0,0,0,0,17,172543,0,0,0,0,0
ポケットカード株式会社,20,10,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,ポケットカード株式会社,457,0,0,0,0,1,1650,0,0,0,0,0
ファミマクレジット,5822,10,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,ファミマクレジット,458,0,0,0,0,0,0,0,0,0,0,0
オリコ,9880,10,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,オリコ,459,0,0,0,0,0,0,0,0,0,0,0
ファミマクレジット＋,5823,10,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,,9999,0,0,0,0,0,0,0,0,0,0,0
オリコ＋,9881,10,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,,9999,0,0,0,0,0,0,0,0,0,0,0
提携外ＪＣＢ,9661,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,提携外ＪＣＢ,460,0,0,0,0,28,177008,0,0,0,0,0
ＪＣＢ　ＰＲＥＭＯ,9707,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,ＪＣＢ　ＰＲＥＭＯ,461,0,0,0,0,0,0,0,0,0,0,0
提携外ＶＩＳＡ,9663,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,提携外ＶＩＳＡ,462,0,0,0,0,99,1040264,0,0,0,0,0
提携外ＶＩＳＡ／Ｍａｓｔｅｒ,9665,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,提携外ＶＩＳＡ／Ｍａｓｔｅｒ,463,0,0,0,0,0,0,0,0,0,0,0
提携外ＧＣ,2,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,提携外ＧＣ,464,0,0,0,0,0,0,0,0,0,0,0
提携外ジャックス,9110,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,提携外ジャックス,465,0,0,0,0,0,0,0,0,0,0,0
提携外ダイナース,9660,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,提携外ダイナース,466,0,0,0,0,0,0,0,0,0,0,0
提携外アプラス,9681,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,提携外アプラス,467,0,0,0,0,0,0,0,0,0,0,0
提携外ＡＭＥＸ,9819,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,提携外ＡＭＥＸ,468,0,0,0,0,0,0,0,0,0,0,0
提携外ＯＲＩＣＯ,9880,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,提携外ＯＲＩＣＯ,469,0,0,0,0,1,1048,0,0,0,0,0
提携外ポケットカード,20,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,提携外ポケットカード,470,0,0,0,0,5,35977,0,0,0,0,0
クレジット会社コード０８,8,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード０８,471,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード０９,9,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード０９,472,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード１０,10,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード１０,473,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード１１,11,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード１１,474,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード１２,12,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード１２,475,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード１３,13,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード１３,476,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード１４,14,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード１４,477,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード１５,15,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード１５,478,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード１６,16,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード１６,479,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード１７,17,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード１７,480,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード１８,18,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード１８,481,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード１９,19,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード１９,482,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード２１,21,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード２１,483,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード２２,22,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード２２,484,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード２３,23,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード２３,485,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード２４,24,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード２４,486,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード２５,25,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード２５,487,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード２６,26,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード２６,488,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード２７,27,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード２７,489,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード２８,28,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード２８,490,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード２９,29,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード２９,491,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード３０,30,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード３０,492,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード３１,31,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード３１,493,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード３２,32,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード３２,494,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード３３,33,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード３３,495,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード３４,34,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード３４,496,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード３５,35,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード３５,497,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード３６,36,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード３６,498,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード３７,37,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード３７,499,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード３８,38,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード３８,500,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード３９,39,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード３９,501,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード４０,40,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード４０,502,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード４１,41,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード４１,503,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード４２,42,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード４２,504,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード４３,43,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード４３,505,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード４４,44,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード４４,506,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード４５,45,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード４５,507,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード４６,46,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード４６,508,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード４７,47,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード４７,509,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード４８,48,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード４８,510,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード４９,49,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード４９,511,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード５０,50,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,クレジット会社コード５０,512,0,0,0,0,0,0,0,0,0,0,0
クレジット会社コード５１,51,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,,9999,0,0,0,0,2,78000,0,0,0,0,0
クレジット会社コード５２,52,11,99991,テスト企業1,2024年9月,20240901,2024/1/9,9901,テスト店舗1,,9999,0,0,0,0,0,0,0,0,0,0,0
